"Гомельская","Гомельскі","Старабеліцкі","в.","Стара́я Бе́ліца","ж.","-ро́й -цы, -ро́й -цай і -ро́ю -цаю, -ро́й -цы","Staraja Bielica","Старая Белица"
"Гомельская","Гомельскі","Улукаўскі","п.","Бу́дацін","м.","-на, -нам, -не","Budacin","Будатин"
"Гомельская","Гомельскі","Улукаўскі","в.","Бяро́зкі","мн.","-зак, -зкамі, -зках","Biarozki","Берёзки"
"Гомельская","Гомельскі","Улукаўскі","в.","Галаві́нцы","мн.","-цаў, -цамі, -цах","Halavincy","Головинцы"
"Гомельская","Гомельскі","Улукаўскі","п.","Заля́ддзе","н.","-ддзя, -ддзем, -ддзі","Zaliaddzie","Залядье"
"Гомельская","Гомельскі","Улукаўскі","п.","Ільі́ч","м.","-ча́, -чо́м, -чы́","Iĺjič","Ильич"
"Гомельская","Гомельскі","Улукаўскі","п.","І́пуць","ж.","-ці, -ццю, -ці","Ipuć","Ипуть"
"Гомельская","Гомельскі","Улукаўскі","п.","Мядзве́джы Лог","м.","-джага -га, -джым -гам, -джым Ло́зе","Miadzviedžy Loh","Медвежий Лог"
"Гомельская","Гомельскі","Улукаўскі","п.","Перамо́га","ж.","-гі, -гай і -гаю, -мо́зе","Pieramoha","Перемога"
"Гомельская","Гомельскі","Улукаўскі","п.","Прыазёрны","м.","-нага, -ным","Pryaziorny","Приозёрный"
"Гомельская","Гомельскі","Улукаўскі","в.","Рама́навічы","мн.","-віч і -вічаў, -чамі, -чах","Ramanavičy","Романовичи"
"Гомельская","Гомельскі","Улукаўскі","п.","Сцяг Пра́цы","м.","-га -цы, -гам -цы, Сця́гу -цы","Sciah Pracy","Стяг Працы"
"Гомельская","Гомельскі","Улукаўскі","в.","Улу́каўе","н.","-ўя, -ўем, -ўі","Ulukaŭje","Улуковье"
"Гомельская","Гомельскі","Улукаўскі","п.","Чырво́ны Мая́к","м.","-нага Маяка́, -ным -ко́м, -ным -ку́","Čyrvony Majak","Чирвоный Маяк"
"Гомельская","Гомельскі","Улукаўскі","п.","Юбіле́йны","м.","-нага, -ным","Jubiliejny","Юбилейный"
"Гомельская","Гомельскі","Улукаўскі","п.","Яро́хава","н.","-ва, -вам, -ве","Jarochava","Ерохово"
"Гомельская","Гомельскі","Урыцкі","п.","Баро́к","м.","-рка́, -рко́м, -рку́","Barok","Борок"
"Гомельская","Гомельскі","Урыцкі","в.","Залі́п’е","н.","-п’я, -п’ем, -п’і","Zalipje","Залипье"
"Гомельская","Гомельскі","Урыцкі","в.","Уры́цкае","н.","-кага, -кім","Uryckaje","Урицкое"
"Гомельская","Гомельскі","Урыцкі","п.","Чырво́ны Мая́к","м.","-нага Маяка́, -ным -ко́м, -ным -ку́","Čyrvony Majak","Чирвоный Маяк"
"Гомельская","Гомельскі","Целяшоўскі","п.","Гры́ва","ж.","-вы, -вай і -ваю, -ве","Hryva","Грива"
"Гомельская","Гомельскі","Целяшоўскі","п.","Жыто́ўля","ж.","-лі, -ляй і -ляю, -лі","Žytoŭlia","Житовля"
"Гомельская","Гомельскі","Целяшоўскі","в.","Задо́раўка","ж.","-кі, -кай і -каю, -ўцы","Zadoraŭka","Задоровка"
"Гомельская","Гомельскі","Целяшоўскі","п.","Іва́нькаў","м.","-ва, -вам, -ве","Ivańkaŭ","Иваньков"
"Гомельская","Гомельскі","Целяшоўскі","п.","Калі́наўка","ж.","-кі, -кай і -каю, -ўцы","Kalinaŭka","Калиновка"
"Гомельская","Гомельскі","Целяшоўскі","п.","Курганы́","мн.","-но́ў,-на́мі,-на́х","Kurhany","Курганы"
"Гомельская","Гомельскі","Целяшоўскі","п.","Малі́наўка","ж.","-кі, -кай і -каю, -ўцы","Malinaŭka","Малиновка"
"Гомельская","Гомельскі","Целяшоўскі","п.","Міко́льск","м.","-ка, -кам, -ку","Mikoĺsk","Микольск"
"Гомельская","Гомельскі","Целяшоўскі","п.","Мура́ўчы","м.","-чага, -чым","Muraŭčy","Муравчий"
"Гомельская","Гомельскі","Целяшоўскі","п.","Перахо́д","м.","-да, -дам, -дзе","Pierachod","Переход"
"Гомельская","Гомельскі","Целяшоўскі","в.","Ру́дня Целяшо́ўская","ж.","-ні -кай, -няй -кай і -няю -каю, -ні -кай","Rudnia Cieliašoŭskaja","Рудня Телешовская"
"Гомельская","Гомельскі","Целяшоўскі","п.","Фа́шчаўка","ж.","-кі, -кай , -ўцы","Faščaŭka","Фащевка"
"Гомельская","Гомельскі","Целяшоўскі","в.","Целяшы́","мн.","-шо́ў, -ша́мі, -ша́х","Cieliašy","Телеши"
"Гомельская","Гомельскі","Целяшоўскі","п.","Яўстра́таўка","ж.","-кі, -кай і -каю, -ўцы","Jaŭstrataŭka","Евстратовка"
"Гомельская","Гомельскі","Цярухскі","в.","Дзі́калаўка","ж.","-кі, -кай і -каю, -ўцы","Dzikalaŭka","Диколовка"
"Гомельская","Гомельскі","Цярухскі","п.","Епіфа́нь","ж.","-ні, -нню, -ні","Jepifań","Епифань"
"Гомельская","Гомельскі","Цярухскі","п.","Каралі́н","м.","-на́, -но́м, -не́","Karalin","Каролин"
"Гомельская","Гомельскі","Цярухскі","в.","Краўцо́ўка","ж.","-кі, -кай і -каю, -ўцы","Kraŭcoŭka","Кравцовка"
"Гомельская","Гомельскі","Цярухскі","п.","Куста́рны","м.","-нага, -ным","Kustarny","Кустарный"
"Гомельская","Гомельскі","Цярухскі","п.","Ля́дцы","мн.","-цаў, -цамі, -цах","Liadcy","Лядцы"
"Гомельская","Гомельскі","Цярухскі","в.","Но́вая Гу́та","ж.","-вай -ты, -вай -тай і -ваю -таю, -вай Гу́це","Novaja Huta","Новая Гута"
"Гомельская","Гомельскі","Цярухскі","в.","Студзёная Гу́та","ж.","-най -ты, -най -тай і -наю -таю, -най Гу́це","Studzionaja Huta","Студёная Гута"
"Гомельская","Гомельскі","Цярухскі","в.","Сямёнаўка","ж.","-кі, -кай і -каю, -ўцы","Siamionaŭka","Семёновка"
"Гомельская","Гомельскі","Цярухскі","в.","Церуха́","ж.","-хі́, -хо́й і -хо́ю, Церусе́","Cierucha","Терюха"
"Гомельская","Гомельскі","Цярухскі","в.","Шу́таўка","ж.","-кі, -кай і -каю, -ўцы","Šutaŭka","Шутовка"
"Гомельская","Гомельскі","Цярэніцкі","п.","Вішнёўка","ж.","-кі, -кай і -каю, -ўцы","Višnioŭka","Вишнёвка"
"Гомельская","Гомельскі","Цярэніцкі","в.","Іва́наўка","ж.","-кі, -кай і -каю, -ўцы","Ivanaŭka","Ивановка"
"Гомельская","Гомельскі","Цярэніцкі","п.","Малі́наўка","ж.","-кі, -кай і -каю, -ўцы","Malinaŭka","Малиновка"
"Гомельская","Гомельскі","Цярэніцкі","п.","Прасве́т","м.","-та, -там, Прасве́це","Prasviet","Просвет"
"Гомельская","Гомельскі","Цярэніцкі","п.","Рубе́ж","м.","Рубяжа́, -жо́м, -жы́","Rubiež","Рубеж"
"Гомельская","Гомельскі","Цярэніцкі","в.","Цярэ́нічы","мн.","-ніч і -нічаў, -чамі, -чах","Ciareničy","Тереничи"
"Гомельская","Гомельскі","Цярэшкавіцкі","в.","Альхо́ўка","ж.","-кі, -кай і -каю, -ўцы","Aĺchoŭka","Ольховка"
"Гомельская","Гомельскі","Цярэшкавіцкі","п.","Арле́нск","м.","-ка, -кам, -ку","Arliensk","Орленск"
"Гомельская","Гомельскі","Цярэшкавіцкі","п.","Асавіно́","н.","-на́, -но́м, -не́","Asavino","Осовино"
"Гомельская","Гомельскі","Цярэшкавіцкі","п.","Барэ́ц","м.","Барца́, -рцо́м, -рцы́","Barec","Борец"
"Гомельская","Гомельскі","Цярэшкавіцкі","п.","Высо́кая Гры́ва","ж.","-кай -вы, -кай -вай і -каю -ваю, -кай -ве","Vysokaja Hryva","Высокая Грива"
"Гомельская","Гомельскі","Цярэшкавіцкі","п.","Калі́ніна","н.","-на, -нам, -не","Kalinina","Калинино"
"Гомельская","Гомельскі","Цярэшкавіцкі","п.","Куты́","мн.","-то́ў, -та́мі, -та́х","Kuty","Куты"
"Гомельская","Гомельскі","Цярэшкавіцкі","в.","Но́вая Бу́халаўка","ж.","-вай -кі, -вай -кай і -ваю -каю, -вай -ўцы","Novaja Buchalaŭka","Новая Бухаловка"
"Гомельская","Гомельскі","Цярэшкавіцкі","в.","Но́выя Цярэ́шкавічы","мн.","-вых -віч і -вых -вічаў, -вымі -чамі, -вых -чах","Novyja Ciareškavičy","Новые Терешковичи"
"Гомельская","Гомельскі","Цярэшкавіцкі","п.","Пры́стараны","мн.","-ран і -ранаў, -намі, -нах","Prystarany","Пристороны"
"Гомельская","Гомельскі","Цярэшкавіцкі","в.","Скіто́к","м.","-тка́, -тко́м, -тку́","Skitok","Скиток"
"Гомельская","Гомельскі","Цярэшкавіцкі","п.","Сож","м.","Сажа́, Сажо́м, Сажы́","Sož","Сож"
"Гомельская","Гомельскі","Цярэшкавіцкі","в.","Стара́я Бу́халаўка","ж.","-ро́й -кі, -ро́й -кай і -ро́ю -каю, -ро́й -ўцы","Staraja Buchalaŭka","Старая Бухаловка"
