"Гродзенская","АСТРАВЕЦКІ","ГУДАГАЙСКІ","в.","Шунэ́лішкі","мн.","-шак і -шкаў, -камі, -ках","Šuneliški","Шунелишки"
"Гродзенская","АСТРАВЕЦКІ","ГУДАГАЙСКІ","в.","Яро́сішкі","мн.","-шак і -шкаў, -камі, -ках","Jarosiški","Яросишки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Ае́лі","мн."," Ае́ль і Ае́ляў, -лямі, -лях","Ajeli","Аели"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Алёкса","ж.","-сы, -сай і -саю, -се","Alioksa","Алёкса"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Апушы́ны","мн.","-шы́н і -шы́наў, -намі, -нах","Apušyny","Апушины"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Бабіні́шкі","мн.","-шак і -шкаў, -камі, -ках","Babiniški","Бабинишки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Балашы́нка","ж.","-кі, -кай і -каю, -нцы","Balašynka","Болошинка"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Бало́ша","ж.","-шы, -шай і -шаю, -шы","Baloša","Болоша"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Бая́ры","мн.","Бая́р і -раў, -рамі, -рах","Bajary","Бояры"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Бразі́ня","ж.","-ні, -няй і -няю, -ні","Brazinia","Бразиня"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Вердзялі́шкі","мн.","-шак і -шкаў, -камі, -ках","Vierdziališki","Верделишки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Вялі́кія Свіра́ны","мн.","-кіх -ра́н і -ра́наў, -кімі -намі, -кіх -нах","Vialikija Svirany","Великие Свиряны"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Гваздзікя́ны","мн.","-кя́н і -кя́наў, -намі, -нах","Hvazdzikiany","Гвоздикяны"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Го́льнішкі","мн.","-шак і -шкаў, -камі, -ках","Hoĺniški","Гольнишки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Даўцю́ны","мн.","-цю́н і -цю́наў, -намі, -нах","Daŭciuny","Давтюны"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Дварчы́шча","н.","-ча, -чам, -чы","Dvarčyšča","Дворчище"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Драўнэ́лі","мн.","-нэ́ль і -нэ́ляў, -лямі, -лях","Draŭneli","Дравнели"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Дуда́","ж.","-ды́, -до́й і -до́ю, Дудзе́","Duda","Дуда"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Жусі́ны","мн.","-сі́н і -сі́наў, -намі, -нах","Žusiny","Жусины"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Кеме́лішкі","мн.","-шак і -шкаў, -камі, -ках","Kiemieliški","Кемелишки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Клеваці́шкі","мн.","-шак і -шкаў, -камі, -ках","Klievaciški","Клеватишки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Кукені́шкі","мн.","-шак і -шкаў, -камі, -ках","Kukieniški","Кукенишки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Курніцкі́","мн.","-ко́ў, -ка́мі, -ка́х","Kurnicki","Курницки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Ку́цішкі","мн.","-шак і -шкаў, -камі, -ках","Kuciški","Кутишки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Літвя́ны","мн.","-вя́н і -вя́наў, -намі, -нах","Litviany","Литвяны"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Літвя́ны","мн.","-вя́н і -вя́наў, -намі, -нах","Litviany","Литвяны"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Малі́наўка","ж.","-кі, -кай і -каю, -ўцы","Malinaŭka","Малиновка"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Малы́я Свіра́ны","мн.","-лы́х -ра́н і -ра́наў, -лы́мі -намі, -лы́х -нах","Malyja Svirany","Малые Свиряны"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Маля́рка","ж.","-кі, -кай і -каю, -рцы","Maliarka","Малярка"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Марге́лі","мн.","-ге́ль і -ге́ляў, -лямі, -лях","Marhieli","Маргели"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Марге́лькі","мн.","-лек і -лькаў, -камі, -ках","Marhieĺki","Маргельки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Мачу́лы","мн.","-чу́л і -чу́лаў, -ламі, -лах","Mačuly","Мочулы"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Мужылы́","мн.","-жыло́ў, -ла́мі, -ла́х","Mužyly","Мужилы"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Некрашу́ны","мн.","-шу́н і -шу́наў, -намі, -нах","Niekrašuny","Некрашуны"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Но́тна","ж.","-ны, -най і -наю, -не","Notna","Нотна"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Падзю́жа","ж.","-жы, -жай і -жаю","Padziuža","Падюжа"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Падліпя́ны","мн.","-пя́н і -пя́наў, -намі, -нах","Padlipiany","Подлипяны"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Пана́рцы","мн.","-цаў, -цамі, -цах","Panarcy","Панарцы"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Парцэ́ль-Паля́ны","мн.","Парцэ́ль-Паля́н і -наў, Парцэ́льПаля́намі, Парцэ́ль-Паля́нах","Parceĺ-Paliany","Парцель-Поляны"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Пасялі́шча","н.","-ча, -чам, -чы","Pasiališča","Поселище"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Пато́ка","ж.","-кі, -кай і -каю, -цы","Patoka","Потока"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Паяду́ня","ж.","-ні, -няй і -няю, -ні","Pajadunia","Поедуня"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Пераво́знікі","мн.","-каў, -камі, -ках","Pieravozniki","Перевозники"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Пінані́шкі","мн.","-шак і -шкаў, -камі, -ках","Pinaniški","Пинанишки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Плехаці́","мн.","-цёў, -ця́мі, -ця́х","Pliechaci","Плехоти"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","По́плацк","м.","-ка, -кам, -ку","Poplack","Поплоцк"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Прэ́ны","мн.","Прэн і Прэ́наў, -намі, -нах","Preny","Прены"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Ру́дзішкі","мн.","-шак і -шкаў, -камі, -ках","Rudziški","Рудишки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Ру́дзішкі","мн.","-шак і -шкаў, -камі, -ках","Rudziški","Рудишки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Ры́тань","ж.","-ні, -нню, -ні","Rytar","Рытань"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Саві́шкі","мн.","-шак і -шкаў, -камі, -ках","Saviški","Савишки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Стаскелы́","мн.","-ло́ў, -ла́мі, -ла́х","Staskiely","Стаскелы"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Стрыпу́ны","мн.","-пу́н і -пу́наў, -намі, -нах","Strypuny","Стрипуны"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Сціпіны́","мн.","-но́ў, -на́мі, -на́х","Scipiny","Стипины"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Талюша́ны","мн.","-ша́н і -ша́наў, -намі, -нах","Taliušany","Талюшаны"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Тарко́ўшчына","ж.","-ны, -най і -наю, -не","Tarkоŭščyna","Тарковщина"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Тракі́шча","н.","-ча, -чам, -чы","Trakišča","Трокище"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Траццякі́","мн.","-ко́ў, -ка́мі, -ка́х","Tracciaki","Третьяки"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","У́свяць","ж.","-ці, -ццю, -ці","Usviać","Усвять"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","х.","Хмяля́ны","мн.","-ля́н і -ля́наў, -намі, -нах","Chmialiany","Хмеляны"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Чэ́хі","мн.","-хаў, -хамі, -хах","Čechi","Чехи"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Шадзю́ны","мн.","-дзю́н і -дзю́наў, -намі, -нах","Šadziuny","Шадюны"
"Гродзенская","АСТРАВЕЦКІ","КЕМЕЛІШКАЎСКІ","в.","Юзафпо́лле","н.","-лля, -ллем, -ллі","Juzafpollie","Юзефполье"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","в.","Альхо́ўка","ж.","-кі, -кай і -каю, -ўцы","Aĺchoŭka","Ольховка"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","х.","Бабары́ха","ж.","-хі, -хай і -хаю, -ры́се","Babarycha","Бабариха"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","в.","Бабічы́","мн.","-чо́ў, -ча́мі, -ча́х","Babičy","Бабичи"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","в.","Баравы́я","мн.","-вы́х, -вы́мі, -вы́х","Baravyja","Боровые"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","х.","Барыно́ва","н.","-ва, -вам, -ве","Barynova","Бариново"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","х.","Бжэ́гі","мн.","-гаў, -гамі, -гах","Bžehi","Бжеги"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","в.","Відзю́ны","мн.","-дзю́н і -дзю́наў, -намі, -нах","Vidziuny","Видюны"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","в.","Вялі́кае Туро́ўе","н.","-кага -ро́ўя, -кім -ро́ўем, -кім -ро́ўі","Vialikaje Turoŭje","Великое Туровье"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","х.","Глі́нішча","н.","-ча, -чам, -чы","Hlinišča","Глинище"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","х.","Го́лы Бор","м.","-лага Бо́ра, -лым Бо́рам, -лым Бары́","Holy Bor","Голый Бор"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","х.","Дваржы́шча","н.","-ча, -чам, -чы","Dvaržyšča","Дворжище"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","х.","Ду́бнікі","мн.","-каў, -камі, -ках","Dubniki","Дубники"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","в.","Жуко́йні","мн.","-няў, -нямі, -нях","Žukojni","Жукойни"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","в.","Забе́лішкі","мн.","-шак і -шкаў, -камі, -ках","Zabieliški","Забелишки"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","в.","Забо́рцы","мн.","-цаў, -цамі, -цах","Zaborcy","Заборцы"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","в.","Завідзіне́нты","мн.","-таў, -тамі, -тах","Zavidzinienty","Завидиненты"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","х.","Залуцко́ўшчына","ж.","-ны, -най і -наю, -не","Zaluckoŭščyna","Залуцковщина"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","в.","Каймі́на До́льная","ж.","-ны -най, -най -най і -наю -наю, -не -най","Kajmina Doĺnaja","Каймина Дольная"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","в.","Каце́навічы","мн.","-віч і -вічаў, -чамі, -чах","Kacienavičy","Катеновичи"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","в.","Крывано́сы","мн.","-саў, -самі, -сах","Kryvanosy","Кривоносы"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","х.","Ку́пшчына","ж.","-ны, -най і -наю, -не","Kupščyna","Купщина"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","в.","Лазавы́я","мн."," -вы́х, -вы́мі, -вы́х","Lazavyja","Лозовые"
"Гродзенская","АСТРАВЕЦКІ","МІХАЛІШКАЎСКІ","в.","Ласі́","мн.","-сёў, -ся́мі, -ся́х","Lasi","Лоси"
